ds,yhat,yhat_lower,yhat_upper
2024-01-01 10:00:00,0.06603722137530754,0.0,0.25587746903573166
2024-01-01 23:00:00,0.06552740077388172,0.0,0.2541782752888167
2024-01-02 12:00:00,0.046440917779472235,0.0,0.2326397791587096
2024-01-03 01:00:00,0.11211829409827845,0.0,0.28720733997625353
2024-01-03 14:00:00,0.06424595037590095,0.0,0.2497420531932689
2024-01-04 03:00:00,0.0731390864936308,0.0,0.2555061108513855
2024-01-04 16:00:00,0.0,0.0,0.18907348150499217
2024-01-05 05:00:00,0.0708244159730396,0.0,0.24715381574626524
2024-01-05 18:00:00,0.04623585396225431,0.0,0.22968730327223677
2024-01-06 07:00:00,0.09360141257648275,0.0,0.2712049493841707
2024-01-06 20:00:00,0.017824540078786887,0.0,0.20192075403032933
2024-01-07 09:00:00,0.09185386729064751,0.0,0.26553908608272336
2024-01-07 22:00:00,0.10851077270681198,0.0,0.29636311328513576
2024-01-08 12:00:00,0.17792578719779095,0.0,0.3549511187676415
2024-01-09 01:00:00,0.2120628801189266,0.03579400612727596,0.4059887720872248
2024-01-09 14:00:00,0.16856017623192673,0.0,0.3492774805381179
2024-01-10 03:00:00,0.2308127638285169,0.03812420734528143,0.4108484697313211
2024-01-10 16:00:00,0.17799717476235347,0.0,0.3610772001779387
2024-01-11 05:00:00,0.21057096248776652,0.008343722982593949,0.413619924711892
2024-01-11 18:00:00,0.14989901688132604,0.0,0.3421500962334099
2024-01-12 07:00:00,0.2100524717760117,0.012914712460441237,0.3772606052448439
2024-01-12 20:00:00,0.13796353475154688,0.0,0.32557898514890654
2024-01-13 09:00:00,0.15648696962333336,0.0,0.34352095500667496
2024-01-13 22:00:00,0.11720211406955544,0.0,0.30096975689132527
2024-01-14 11:00:00,0.19522153671978015,0.016625890883435607,0.37722879500703976
2024-01-15 00:00:00,0.2766865395233427,0.07680621077450918,0.4524011374156334
2024-01-15 13:00:00,0.26824208134656874,0.07622028773477355,0.4568401674374364
2024-01-16 02:00:00,0.2931564092395284,0.10680809764900272,0.47921303328666337
2024-01-16 16:00:00,0.23830912488446773,0.0619732427223752,0.4273500766979572
2024-01-17 05:00:00,0.3227478686894795,0.13711300963874629,0.5069202273657207
2024-01-17 18:00:00,0.2718592941071352,0.09045189629466051,0.45766894248494433
2024-01-18 07:00:00,0.28415022233284426,0.0844226027883818,0.46738185350873834
2024-01-18 20:00:00,0.1815097251557358,0.00599204653454483,0.3577569025709915
2024-01-19 09:00:00,0.21555542794826604,0.03349230063604272,0.40467713752239304
2024-01-19 22:00:00,0.17062542526831295,0.0,0.344166452072554
2024-01-20 11:00:00,0.18614921697014777,0.0,0.3621225865828189
2024-01-21 00:00:00,0.21982275318697103,0.021278843928193163,0.4220077485452833
2024-01-21 13:00:00,0.24041707211170035,0.058257016888108415,0.4471165322924689
2024-01-22 02:00:00,0.31689278240474933,0.14296338528783506,0.5063469279136801
2024-01-22 15:00:00,0.2556481753774793,0.05171428152370607,0.4387915336704986
2024-01-23 04:00:00,0.29338321508933773,0.11298839923373134,0.4784956213747626
2024-01-23 17:00:00,0.26509320886619375,0.08944223025464684,0.4402084021052976
2024-01-24 06:00:00,0.34548536081240144,0.16699078787783414,0.5257085989517534
2024-01-24 20:00:00,0.2425986842035309,0.0735239607645806,0.4213266066589029
2024-01-25 09:00:00,0.22812933990759732,0.046725230465793646,0.40504140844655184
2024-01-25 22:00:00,0.16329178582708676,0.0,0.3477374009034835
2024-01-26 11:00:00,0.19936601196511283,0.01144930120249239,0.38070578483572304
2024-01-27 00:00:00,0.22111659464925718,0.03778758750806867,0.408183355780845
2024-01-27 13:00:00,0.17816820048883264,0.003556159040002274,0.37967942204551475
2024-01-28 02:00:00,0.2205269087018642,0.03207868626780764,0.3952096534128605
2024-01-28 15:00:00,0.20142844782052371,0.027672855544683145,0.3901062603531191
2024-01-29 04:00:00,0.28901852845010134,0.10545725510189853,0.48922550689405336
2024-01-29 17:00:00,0.2506720658153546,0.06596090514199185,0.4428491841550925
2024-01-30 19:00:00,0.2581247093780252,0.07419994372096483,0.4361704937118531
2024-01-31 08:00:00,0.30446392338728995,0.11871713248979164,0.47744993845610006
2024-01-31 21:00:00,0.2039590811932104,0.026038679588297163,0.3713504435170797
2024-02-01 10:00:00,0.1949772441624035,0.0010044723216684676,0.3795768015616027
2024-02-02 00:00:00,0.21075728723317583,0.03645882961331892,0.4019528995522922
2024-02-02 13:00:00,0.19224652657157024,0.022630149122142153,0.37788262432690806
2024-02-03 02:00:00,0.21643139762450975,0.028216729531971404,0.4092284754614666
2024-02-03 15:00:00,0.13526537411890344,0.0,0.3077905434054867
2024-02-04 04:00:00,0.20365127576821102,0.009593250403108601,0.37411232722581916
2024-02-04 17:00:00,0.21822475728353447,0.025721450279890635,0.3950164374720678
2024-02-05 06:00:00,0.3190855077095261,0.13555487596317567,0.4981538790685665
2024-02-05 19:00:00,0.2559678737367075,0.06806535876043464,0.4471982542875555
2024-02-07 23:00:00,0.24193632624591044,0.06862045915832009,0.4190594556181494
2024-02-08 12:00:00,0.21611919198298973,0.04340189439383829,0.41190344932218387
2024-02-09 01:00:00,0.24313810241148198,0.05347820787335531,0.4155649010350154
2024-02-09 14:00:00,0.19498588074387957,0.004901696366057826,0.3806123368955452
2024-02-10 04:00:00,0.22075132296452077,0.02694347052191614,0.40219405007079145
2024-02-10 17:00:00,0.17399021791753103,0.0,0.35567330439567235
2024-02-11 06:00:00,0.2681001189098293,0.08353957488303679,0.4516681109892671
2024-02-11 19:00:00,0.263075377671175,0.08165821912745862,0.4486105692419036
2024-02-12 08:00:00,0.3287578728349861,0.13508007957277235,0.506218011173407
2024-02-12 21:00:00,0.24787523325270652,0.062392231298795245,0.43649373919636025
2024-02-13 10:00:00,0.28069211002853683,0.10278825465148125,0.44772098695463214
2024-02-13 23:00:00,0.30039785219357334,0.12108932169861418,0.4824276884319246
2024-02-14 12:00:00,0.3189545011394138,0.13446145369202506,0.4953078812341093
2024-02-15 01:00:00,0.32456200847600924,0.14481081937784054,0.5233112472667683
2024-02-15 14:00:00,0.23365253369485967,0.05735124696003299,0.4329508274407322
2024-02-16 03:00:00,0.2653626207451421,0.08671303876970723,0.454312153364456
2024-02-16 16:00:00,0.22063358331900773,0.03854788999470116,0.39981458715670914
2024-02-17 05:00:00,0.2754154482922212,0.07573189507493704,0.4649409587050482
2024-02-17 18:00:00,0.2285367751242241,0.029416768457905744,0.40147067799765096
2024-02-18 08:00:00,0.2939113501987156,0.1095558567427179,0.48009139016892677
2024-02-18 21:00:00,0.2716599604627876,0.08748687793381647,0.4550655005466769
2024-02-19 10:00:00,0.32850534600004594,0.13582803424089515,0.5197906145663662
2024-02-19 23:00:00,0.31931221723311237,0.13757685445419235,0.496415049636119
2024-02-20 12:00:00,0.3335025967268391,0.14579877389262277,0.5242760471595168
2024-02-21 01:00:00,0.39001276992503575,0.20455439820171198,0.5814133665914781
2024-02-21 14:00:00,0.3327712893143945,0.15036314867848447,0.5128245047930705
2024-02-22 03:00:00,0.33212260301033575,0.1515560739143765,0.5071529028484436
2024-02-22 16:00:00,0.24682875846789593,0.05289027816296967,0.4308103249447133
2024-02-23 05:00:00,0.31033131295711397,0.12717643113974753,0.49471806648758143
