ds,yhat,yhat_lower,yhat_upper
2024-01-01 10:00:00,0.49205146553320817,0.31289790210780377,0.6763446740609277
2024-01-01 23:00:00,0.2888724448004962,0.11046068831047236,0.46348144397226776
2024-01-02 12:00:00,0.540686931491561,0.36476080014673884,0.7156070880330302
2024-01-03 02:00:00,0.4461732769454129,0.27228754766808,0.6220396347401902
2024-01-03 15:00:00,0.5072545794744908,0.3308137010353805,0.694949332368143
2024-01-04 04:00:00,0.4893127426775597,0.31428963965349427,0.6624456197541988
2024-01-04 17:00:00,0.4422751984818729,0.27813752683114257,0.6197985103665096
2024-01-05 06:00:00,0.4902583046042276,0.31350225977916973,0.6701118831490319
2024-01-05 19:00:00,0.4037031038389682,0.21893806326191625,0.5786692243374351
2024-01-06 08:00:00,0.5382669648774928,0.36371217129720956,0.7137699658145782
2024-01-06 21:00:00,0.3387548603072112,0.158211037340639,0.5185467060986552
2024-01-07 10:00:00,0.5300077761995583,0.36160508703566085,0.7161495818936391
2024-01-09 02:00:00,0.43019617742179617,0.2598514487928375,0.6235936201142223
2024-01-09 15:00:00,0.4847150338999765,0.32949516735768325,0.6511212087337993
2024-01-10 04:00:00,0.4921970625551997,0.31628265673519573,0.6556410387816484
2024-01-10 17:00:00,0.46961942416662833,0.2820043755290334,0.6556801384863815
2024-01-11 06:00:00,0.4979586247681721,0.3362665875964766,0.6764028393186932
2024-01-11 19:00:00,0.3754466005201018,0.19676170113140215,0.5513399437707441
2024-01-12 09:00:00,0.5353801462759378,0.3719094232354611,0.7184049055181407
2024-01-12 22:00:00,0.34864772244784115,0.177970742991578,0.5375227847154188
2024-01-13 11:00:00,0.5427204089716192,0.37027548700624363,0.7179848179357802
2024-01-14 00:00:00,0.3385465585477281,0.1722223496153512,0.5223344746773381
2024-01-14 13:00:00,0.4730794272238824,0.3015429012105283,0.6429306210773496
2024-01-15 02:00:00,0.412107358241425,0.22764767566195077,0.599110530247021
2024-01-15 15:00:00,0.4835602371975423,0.30979255351836577,0.6580883783975552
2024-01-16 04:00:00,0.48094221179491337,0.31642648215756264,0.6612035573291398
2024-01-16 18:00:00,0.43061584450802093,0.25576010354846584,0.6116503236337589
2024-01-17 07:00:00,0.5277988547694659,0.34063882414192775,0.7054868667187353
2024-01-17 20:00:00,0.3846081180510747,0.2191630407487726,0.569861761792539
2024-01-18 09:00:00,0.5425147402453233,0.3589995114138084,0.7213321788186974
2024-01-18 22:00:00,0.3258873949723029,0.14639850775402638,0.49493270740753054
2024-01-19 11:00:00,0.5379447023880715,0.36397992280693375,0.7259226712786193
2024-01-20 00:00:00,0.3706506185275796,0.20827335933163835,0.5491960057588913
2024-01-20 13:00:00,0.5002242260810658,0.3354460090190135,0.6895461620545976
2024-01-21 02:00:00,0.39988004030378843,0.21445121896508942,0.5769532103151014
2024-01-21 16:00:00,0.44875709640477257,0.276667521013485,0.6224392955612014
2024-01-22 05:00:00,0.4909408327288399,0.3028266595086213,0.6535241124212932
2024-01-22 18:00:00,0.43838337339987077,0.2743805805912357,0.6099937424274225
2024-01-23 07:00:00,0.5228086193483091,0.35271594051276156,0.7027871812382142
2024-01-23 20:00:00,0.3850271600684616,0.2085134218526342,0.5694173319131643
2024-01-24 09:00:00,0.5749217241146829,0.3834223075669627,0.7500200659569063
2024-01-24 22:00:00,0.3678875743491684,0.19770572153109528,0.5564924756458609
2024-01-25 11:00:00,0.5465953363882665,0.36675528662369916,0.71913182306987
2024-01-26 01:00:00,0.38088267049199187,0.2031128076506299,0.5468911402518944
2024-01-26 14:00:00,0.4947207042045414,0.30822172372134077,0.6770623969172854
2024-01-27 03:00:00,0.4726419987315966,0.29901618150578196,0.6435040435561916
2024-01-27 16:00:00,0.47329493271866885,0.28967236815831476,0.6493344813514172
2024-01-28 05:00:00,0.47616820093127793,0.30683265337746096,0.6484052280563233
2024-01-28 18:00:00,0.4189368820037515,0.2333037861999255,0.6040219346921973
2024-01-29 07:00:00,0.5271007082144489,0.35614539243026466,0.7129587121477166
2024-01-29 20:00:00,0.3941185253246224,0.21215353555968802,0.5637886367451842
2024-01-30 23:00:00,0.3774051327996995,0.19955192461406068,0.554147893172442
2024-01-31 12:00:00,0.562474949992566,0.39176555844545535,0.7371190145390117
2024-02-01 01:00:00,0.4172833956422893,0.2417061282156244,0.5962522412140967
2024-02-01 14:00:00,0.49281443292604776,0.3000142658525003,0.6551677415717378
2024-02-02 03:00:00,0.45560902546356613,0.28123559955909755,0.6381915552162607
2024-02-02 16:00:00,0.4878410520974971,0.31199120384682233,0.6602681073404993
2024-02-03 05:00:00,0.5151106239698976,0.3304004939108139,0.7061371003135251
2024-02-03 18:00:00,0.4325869990537864,0.2639097501276429,0.609320595508132
