time,kWh.mean_value
2024-01-03 01:00:00+04:00,0.004000000189989804
2024-01-03 14:00:00+04:00,0.037799999117851264
2024-01-04 04:00:00+04:00,0.05660000070929527
2024-01-04 17:00:00+04:00,0.09960000216960907
2024-01-05 06:00:00+04:00,0.053500000387430184
2024-01-05 19:00:00+04:00,0.06599999964237213
2024-01-06 08:00:00+04:00,0.06509999930858612
2024-01-06 21:00:00+04:00,0.056299999356269836
2024-01-07 10:00:00+04:00,0.0763000026345253
2024-01-07 23:00:00+04:00,0.06159999966621399
2024-01-08 13:00:00+04:00,0.17579999566078186
2024-01-09 02:00:00+04:00,0.07590000331401825
2024-01-09 15:00:00+04:00,0.17839999496936798
2024-01-10 04:00:00+04:00,0.06679999828338623
2024-01-10 17:00:00+04:00,0.0
2024-01-11 06:00:00+04:00,0.5764999985694885
2024-01-11 19:00:00+04:00,0.0
2024-01-12 08:00:00+04:00,0.0
2024-01-14 00:00:00+04:00,0.05570000037550926
2024-01-14 13:00:00+04:00,0.11919999867677687
2024-01-15 02:00:00+04:00,0.6198999881744385
2024-01-15 15:00:00+04:00,1.0
2024-01-16 04:00:00+04:00,0.5379999876022339
2024-01-16 17:00:00+04:00,0.4781999886035919
2024-01-17 06:00:00+04:00,0.6780999898910522
2024-01-17 20:00:00+04:00,0.18440000712871552
2024-01-18 09:00:00+04:00,0.7811999917030334
2024-01-18 22:00:00+04:00,0.0
2024-01-20 13:00:00+04:00,0.0
2024-01-22 05:00:00+04:00,0.6014000177383423
2024-01-22 18:00:00+04:00,0.0
2024-01-23 07:00:00+04:00,0.598800003528595
2024-01-23 20:00:00+04:00,0.2365999966859817
2024-01-24 09:00:00+04:00,0.7616999745368958
2024-01-24 22:00:00+04:00,0.3016999959945679
2024-01-25 11:00:00+04:00,0.7150999903678894
2024-01-26 00:00:00+04:00,0.0
2024-01-26 14:00:00+04:00,0.0
2024-01-28 05:00:00+04:00,0.10459999740123747
2024-01-28 18:00:00+04:00,0.0
2024-01-29 07:00:00+04:00,0.6101999878883362
2024-01-29 20:00:00+04:00,0.058699999004602425
2024-01-30 22:00:00+04:00,0.4316999912261963
2024-01-31 12:00:00+04:00,0.2985999882221222
2024-02-01 01:00:00+04:00,0.5123999714851379
2024-02-01 14:00:00+04:00,0.9322999715805054
2024-02-02 03:00:00+04:00,0.0
2024-02-04 07:00:00+04:00,0.02449999935925007
2024-02-04 21:00:00+04:00,0.2669000029563904
2024-02-05 10:00:00+04:00,0.7059000134468079
2024-02-05 23:00:00+04:00,0.3125
2024-02-06 12:00:00+04:00,0.7807999849319458
2024-02-07 01:00:00+04:00,0.4794000089168549
2024-02-07 14:00:00+04:00,0.8859999775886536
2024-02-08 03:00:00+04:00,0.4837000072002411
2024-02-08 16:00:00+04:00,0.0
2024-02-10 08:00:00+04:00,0.09030000120401382
2024-02-10 21:00:00+04:00,0.045400001108646386
2024-02-11 10:00:00+04:00,0.04529999941587448
2024-02-11 23:00:00+04:00,0.2285999953746796
2024-02-12 12:00:00+04:00,0.4846000075340271
2024-02-13 01:00:00+04:00,0.4372999966144562
2024-02-13 15:00:00+04:00,0.7968999743461609
2024-02-14 04:00:00+04:00,0.5681999921798706
2024-02-14 17:00:00+04:00,0.0
2024-02-15 06:00:00+04:00,0.5092999935150146
2024-02-15 19:00:00+04:00,0.8519999980926514
2024-02-16 08:00:00+04:00,0.0
2024-02-17 23:00:00+04:00,0.1031000018119812
2024-02-19 02:00:00+04:00,0.479200005531311
2024-02-19 15:00:00+04:00,0.7957999706268309
2024-02-20 04:00:00+04:00,0.5806000232696533
2024-02-20 17:00:00+04:00,0.0
2024-02-21 06:00:00+04:00,0.7408000230789185
2024-02-21 19:00:00+04:00,0.16339999437332153
2024-02-22 08:00:00+04:00,0.5771999955177307
2024-02-22 22:00:00+04:00,0.0
2024-02-23 11:00:00+04:00,0.06049999967217445
2024-02-24 00:00:00+04:00,0.0
2024-02-24 13:00:00+04:00,0.10589999705553056
2024-02-25 02:00:00+04:00,0.0835999995470047
2024-02-25 15:00:00+04:00,0.13429999351501465
2024-02-26 04:00:00+04:00,0.5569000244140625
2024-02-26 17:00:00+04:00,0.0
2024-02-27 07:00:00+04:00,0.5795000195503235
2024-02-27 20:00:00+04:00,0.42680001258850103
2024-02-28 09:00:00+04:00,0.6575999855995178
2024-02-28 22:00:00+04:00,0.2836000025272369
2024-02-29 11:00:00+04:00,0.7700999975204468
2024-03-01 00:00:00+04:00,0.0
2024-03-02 02:00:00+04:00,0.10869999974966048
2024-03-02 15:00:00+04:00,0.054600000381469734
2024-03-03 05:00:00+04:00,0.1501999944448471
2024-03-03 18:00:00+04:00,0.0
2024-03-04 07:00:00+04:00,0.36980000138282776
2024-03-04 20:00:00+04:00,0.2117000073194504
2024-03-05 09:00:00+04:00,0.7213000059127808
2024-03-05 22:00:00+04:00,0.3210000097751617
2024-03-06 11:00:00+04:00,0.8723000288009644
2024-03-07 00:00:00+04:00,0.19419999420642853
2024-03-07 14:00:00+04:00,0.3467999994754791
2024-03-08 03:00:00+04:00,0.0
2024-03-10 07:00:00+04:00,0.033799998462200165
2024-03-10 20:00:00+04:00,0.0
2024-03-12 12:00:00+04:00,0.0
2024-03-19 01:00:00+04:00,0.0
2024-03-21 06:00:00+04:00,0.0
2024-03-22 21:00:00+04:00,0.0
2024-03-25 01:00:00+04:00,0.0
2024-03-27 06:00:00+04:00,0.0
2024-03-28 21:00:00+04:00,0.0
2024-04-13 05:00:00+04:00,0.07599999755620956
2024-04-13 18:00:00+04:00,0.0
2024-04-14 20:00:00+04:00,0.20190000534057614
2024-04-15 09:00:00+04:00,0.6338000297546387
2024-04-15 22:00:00+04:00,0.0
2024-04-17 14:00:00+04:00,0.0640999972820282
2024-04-18 03:00:00+04:00,0.17579999566078186
2024-04-18 16:00:00+04:00,0.13570000231266022
2024-04-21 09:00:00+04:00,0.06689999997615814
2024-04-21 23:00:00+04:00,0.19439999759197235
2024-04-22 12:00:00+04:00,0.5011000037193298
2024-04-23 01:00:00+04:00,0.23409999907016754
2024-04-23 14:00:00+04:00,0.4388999938964844
2024-04-24 03:00:00+04:00,0.2078000009059906
